Var1,Freq
地殼變動,1
地電,1
地電測勘學,1
地圖概括化與品質,1
地圖與空間認知,1
地幔動力學,1
地磁學,1
地層古生物,1
地層災害,1
地層學與沉積學,1
地熱,1
地盤改良,1
地質,1
地質年代學,1
地質動力學,1
地質微生物學,1
地質資料處理,1
地震災害分析,1
地震物理模型模擬,1
地震速報與預警,1
地震預警及減災,1
地震層析理論,1
地震震源,1
地震學軟體應用及程式設計,1
地震學導論,1
地體構造,1
地體構造及海洋地質災害,1
多尺度物理時頻分析,1
多相流與多成份污染傳輸,1
多評準目標分析,1
宇宙學,1
安全衛生法規,1
有毒氣體控制理論,1
有毒廢水,1
有毒廢棄物處理及資源化,1
有限元素法,1
有害事業廢棄物管理,1
有害廢棄物處理,1
有害廢棄物場址整治,1
有機污染物分析,1
有機污染物宿命,1
有機金屬危害評估,1
有機廢棄物高溫厭氧消化,1
有機錫污染,1
汙水下水道工程,1
汙水處理廠營運管理,1
污水下水道工程,1
污水工程,1
污水處理,1
污水處理設計,1
污泥回收再利用技術,1
污泥處理與資源化,1
污泥運用,1
污泥厭氧消化,1
污染土壤生物復育,1
污染生物學,1
污染物在環境中之變化與傳輸,1
污染物吸附劑研發,1
污染物採樣分析,1
污染物傳輸模式,1
污染物傳輸機制,1
污染場址整治技術,1
污染傳輸,1
污染源及環境介質中戴奧辛特徵等,1
自來水廠操作管理效能評估,1
自然地理概論,1
自然地理調查法,1
自然地理學,1
自然災害分析與模擬,1
自然災害生態分析,1
自然災害防治,1
自然災害與崩塌地治理,1
自然環境變遷與永續發展,1
行星科學,1
西南中國茶產業,1
低溫穩定同位素地球化學,1
低碳/生態城市發展推動,1
低衝擊開發規劃與設計,1
住商節能,1
作業環境空氣品質評估,1
作業環境控制工程,1
作業環境測定與分析,1
冷動空調工程,1
含氯有機污染物分解,1
吸附,1
吸附現象,1
吸附程序,1
形貌動力學,1
技術開發,1
材料科學,1
決策支援系統,1
沈積岩岩象,1
沈積學,1
沖蝕行為與泥砂傳輸,1
災害防治,1
災害研究,1
系統工程,1
系統分析,1
系統安全分析,1
防火工程設計,1
防火防爆,1
防火防爆工程,1
防火性能設計,1
防災系統,1
防災科技,1
防砂工程學,1
防風工程,1
防風定砂,1
防爆與電磁環境工程,1
事業污泥之調理與脫水,1
亞洲季風研究,1
亞重力波,1
呼吸面罩防護,1
固態地球物理,1
固廢處理及資源化,1
坡地水文,1
坡地水文學,1
坡地災害風險分析,1
坡地保育規劃,1
坡地開發,1
垃圾處理工程,1
奈米生醫,1
奈米光觸媒製備與應用,1
奈米吸附材/光觸媒應用,1
奈米材料,1
奈米材料基因毒性,1
奈米材料與技術,1
奈米材料應用,1
奈米材料環保應用,1
奈米複合材料,1
奈米顆粒,1
奈米顆粒界面科學,1
奈米觸媒光感材料及光電轉化,1
奈米觸媒製備分析,1
孢粉學,1
季風氣象,1
宗教人類學,1
岩心分析,1
岩石力學,1
岩石磁學,1
岩石礦物學,1
底棲生物,1
性別,1
性能式消防安全設計,1
放射性地球化學,1
明渠水力學,1
服務學習,1
東亞全球城市,1
板塊地質學,1
林業管理,1
河口化學,1
河口動力,1
河川,1
河川底泥重金屬分析,1
河川輸砂,1
河外天文,1
河外天文學,1
河相學,1
河海交換,1
河海環境,1
油品復育,1
沿岸及河口域生態學,1
沿岸資源管理,1
波浪動力學,1
波浪理論,1
波動理論研究,1
泥沙運,1
泥砂運動力學,1
物化處理,1
物化處理技術,1
物理性氣膠與生物性氣膠的採樣與分析,1
物理海洋科學,1
物理教學之實驗設計與教具製作,1
物種保育,1
物種間交互作用,1
社區建築,1
社區規劃,1
社區與區域發展,1
社區營造等,1
社會地理,1
社會學習領域概論,1
空汙防制,1
空污,1
空污分析,1
空污監偵,1
空氣及噪音管理,1
空氣汙染防制,1
空氣汙染防治,1
空氣污染及其防制,1
空氣污染物控制技術效能評估與研發,1
空氣污染氣象學,1
空氣污染控制工程,1
空氣污染監測分析,1
空氣受體模式,1
空氣品質分析,1
空氣品質監測,1
空氣品質監測與分析,1
空氣品質管理策略,1
空氣品質數值模擬,1
空間分析與電腦模擬,1
空間決策支援系統,1
空間系統運用與規劃,1
空間研究,1
空間計量分析,1
空間設計,1
空間視覺化,1
空間資料庫,1
空間資料庫及資訊分析,1
空間資訊分析,1
空間資訊技術於地理教育之應用,1
空間與社會,1
表面科學,1
近代東亞政治史,1
近地表結構調查,1
近岸及河口作用,1
近岸水文動力學,1
近岸生物地球化學,1
近岸危險波,1
近岸沉積物動力學及搬運,1
近岸海洋學,1
近岸潮流,1
金屬材料高溫強度,1
非均勻活性與孔隙度分佈觸媒的性能,1
非洲地理,1
非線性波浪,1
非線性物理,1
非點源污染,1
保育與發展,1
南島語族與藏緬語族空間知識,1
品德教育,1
城鄉發展與國土規劃,1
城鄉環境實證分析,1
室內空氣,1
室內空氣品質工程,1
室內空氣品質淨化,1
室內空氣品質調查,1
建物公共安全,1
建築物防火與避難設施規劃,1
建築物理,1
待補,1
持久性有機物,1
持久性有機物研究,1
施工技術與管理,1
星系形成演化,1
星系團,1
毒化物生物偵側,1
毒化物風險分析,1
毒性化學物質,1
毒性化學物質及環境荷爾蒙之風險評估,1
毒性化學物質環境污染調查,1
毒性物質處理,1
毒性廢棄物資源化技術垃圾,1
毒物動力學,1
毒物學,1
洋流,1
活性碳及咖啡渣對甲醛,1
活動構造模擬,1
活躍星系核,1
流力,1
流體力學實驗,1
珊瑚礁生物學,1
界面反應,1
界面科學,1
盆地架構,1
相平衡/萃取分離程序,1
科學計算,1
科學園區,1
英文文法,1
英文閱讀,1
計量方法,1
計量經濟與統計方法,1
計算地震學,1
計算兩相流體力學,1
計算流體力學,1
計算流體動力學,1
計算熱流輸送現象,1
計算機設計,1
計算機應用,1
重力測勘學,1
重金屬生物處理,1
重金屬汙染,1
重症醫學,1
風化研究,1
風沙揚塵,1
風景區規劃管理,1
風險分析,1
風險危害評估,1
風險管理,1
飛行載具,1
食育,1
原住民在觀光發展的環境衝擊,1
原住民族教育,1
原住民族傳統領域,1
埋藏學,1
島弧系統,1
島嶼研究,1
時序分析,1
案規劃管理,1
氣侯變遷,1
氣候,1
氣候服務,1
氣候動力,1
氣候學—診斷分析,1
氣象,1
氣象/汙染模式分析,1
氣溶膠物理化學,1
氣膠化學,1
氣膠技術學,1
氣膠科技,1
氣膠理論,1
氨及異戊酸吸附,1
浚渫工程,1
浮游生物及食物階層動力學,1
海事工程,1
海岸水動力模擬,1
海岸休閒遊憩規劃與管理,1
海岸開發與保護,1
海岸管理,1
海岸環境變遷,1
海岸變遷,1
海底地震學,1
海洋(岸)結構,1
海洋二氧化碳化學,1
海洋大地工程,1
海洋工程材料,1
海洋化學及地球化學,1
海洋水利及環境工程,1
海洋水動力學,1
海洋生地化循環,1
海洋生物,1
海洋生態,1
海洋生態學,1
海洋光學,1
海洋地球物理,1
海洋地球物理學,1
海洋地質,1
海洋地質學,1
海洋污染生物學,1
海洋污染評估,1
海洋污染監測,1
海洋污染擴散,1
海洋系統模擬,1
海洋放射性化學,1
海洋物理—動力,1
海洋流體力學,1
海洋氣象,1
海洋動力學,1
海洋動物逆境生理學,1
海洋痕量分析化學,1
海洋細菌系統研究,1
海洋軟體動物生理生態,1
海洋測繪,1
海洋結構,1
海洋結構基礎設計,1
海洋微生物生態學,1
海洋微體古生物,1
海洋資料探勘,1
海洋與海岸管理,1
海洋遙測,1
海洋遙測與應用,1
海洋數值模式,1
海洋鋼結構設計,1
海洋環流及擾動混合,1
海洋環境工程,1
海洋環境有機化學,1
海洋環境動力,1
海洋環境監測分析,1
海洋環境監測與分析,1
海洋環境調查,1
海氣交換,1
海氣循環交互作用,1
海域污染監測,1
海域震測資料處理,1
海嘯,1
消防安全,1
消防安全設備之規劃與設計,1
消費地理學,1
病媒及環境衛生管理,1
胸腔醫學,1
能源,1
能源及資源研發等,1
能源政策分析,1
能源科技,1
能源通識,1
能源燃燒,1
能資源整合,1
臭氧及高級氧化技術,1
臭氧流體化床結合生物濾床,1
航太工程—流體力學,1
航空氣象,1
航空歷史,1
陣列觀測震波,1
高科產業損害防阻管理,1
高級化學氧化,1
高級氧化技術整合,1
高級氧化程序,1
高能天文物理,1
高等地電測勘學,1
高溫好氧處理有機廢水,1
高精度質譜術發展與應用,1
高層建築,1
高壓實驗技術,1
乾溼沉降,1
動力模擬,1
動物行為學,1
動物性浮游,1
動物聲學,1
區域地理學,1
區域地質,1
區域研究,1
區域氣候模擬,1
區域氣候變化,1
區域與環境規劃,1
國土污染調查整治,1
國文,1
國際合作,1
國際環保策略,1
基因工程在環境工程之應用,1
宿命評估,1
強震地動學,1
排煙脫硫技術,1
探勘學,1
教材教法,1
教學媒體,1
族群生物學,1
族群遺傳,1
淨水工程,1
淨水及廢水處理,1
淨水技術與程序控制,1
淨水處理,1
混合式儲能系統開發,1
混凝土工程,1
現場觀測,1
產業安全管理研究,1
產業環境管理,1
產業職災事故分析,1
產業觀光,1
移動源污染探討,1
第四紀地質研究,1
第四紀地質學與定年學,1
粒狀污染物控制技術,1
粒徑分布及細胞毒性,1
細胞學,1
細微粒,1
細顆粒黏性土壤物理與流變特性,1
統計分析,1
統計熱力學,1
處理,1
設計,1
設計及施工,1
設計及操作實務,1
設備完整性,1
設備延長開放評估,1
設備診斷與保養,1
軟體動物及昆蟲分類研究,1
透地雷達,1
通風工程與設計,1
都市,1
都市水文學,1
都市地理學,1
都市防災,1
都市計畫,1
都市計劃,1
都市設計,1
都市景觀,1
都市發展,1
都市與區域發展,1
都市與區域發展變遷比較研究,1
都市模擬系統,1
野外地質,1
野外實察教學,1
陶瓷與材料科學,1
陸氣交互作用,1
魚演攝影方法論,1
魚類生物學,1
鳥類生態研究,1
勞工安全,1
勞工安全衛生及勞動檢查法規,1
勞工安全衛生及衛生管理,1
勞工作業場所危害暴露評估,1
勞工疲勞與壓力分析,1
勞動檢查實務,1
單元控制,1
單相礦物隨機排列下之岩石物性模擬,1
景觀知覺,1
景觀建築史,1
景觀規劃與設計,1
景觀設計與工程,1
景觀環境規劃專題,1
晶體合成,1
智慧生活空間,1
智慧城市,1
最佳化模式,1
森林及土地利用,1
森林及水保,1
森林水文學,1
森林生態,1
植生工程,1
減碳策略,1
測量及空間資訊,1
港口都市研究,1
港灣工程,1
港灣污染,1
湖沼學,1
焚化,1
焚化工程,1
焚化灰渣資源化技術,1
焚化廠設計操作,1
焚化廠興建,1
無障礙環境規劃,1
無機地球化學,1
程序控制,1
策略性觀測,1
紫外線殺菌照射技術,1
結晶物理,1
結構力學,1
結構力學分析,1
結構分析,1
結構動力學,1
給水及污水工程,1
給水與廢水生物處理,1
街道揚塵物理分析,1
貿易地理學,1
超快光學,1
超細微粒測量技術,1
超微體古生物學,1
超臨界綠色環保,1
鄉土地理,1
鄉村地理,1
量化危害風險分析,1
量化風險評估,1
集水區水文模擬,1
集水區地形學,1
集水區管理,1
集水區整體調查規劃,1
雲物理及雲動力,1
雲物理學,1
雲解析模式模擬,1
韌性城市,1
飲用水高級處理程序研究,1
飲用水標準評估,1
園藝,1
微生物化學,1
微生物生態及復育研究等,1
微生物膜技術,1
微生物學,1
微波技術應用,1
微量元素生物地球化學,1
微積分,1
微藻生質能源,1
微體古生物學,1
新自由主義區域發展,1
新型微生物除氮,1
新興及毒性污染物管理,1
新興汙染物於環境中之界面與催化反應,1
新興污染物宿命與暴露影響,1
新興污染物監測,1
新興污染物與人體健康關係,1
新興污染物與其生態毒性分析技術,1
新興環境微量污染物質偵測與鑑定,1
業界合作計畫執行,1
準平衡動力,1
溪流整治,1
溫室氣體排放管理,1
溫室氣體減量,1
溫室氣體減量與節能,1
溫室氣體經營與管理,1
溫室氣體管理制度建立,1
溼地生態,1
當代及古環境氣候變遷,1
碎形及混沌分析,1
節能設施規劃,1
節能減排輔導及策略規劃,1
節能節電實務技術,1
試車與運轉操作,1
資料探勘,1
資料處理與數值模擬建立科學模型以解釋觀測資料,1
資能源再生,1
資訊分析,1
資訊系統技術應用,1
資訊管理與系統工程,1
資源化技術,1
資源再利用,1
資源回收再利用,1
資源回收技術與腐植質研究,1
資源回收與再生技術,1
資源回收與奈米科技,1
資源保育,1
資源經理生態分析,1
跨國主義與全球化,1
農業,1
農業地理,1
農業地理學,1
農業與食物地理,1
農藝,1
遊憩規劃,1
運輸地理,1
運輸研究,1
道教史,1
零價金屬技術,1
雷達,1
電子計算機程式,1
電工學,1
電工學及電氣安全,1
電化學工程,1
電池及電化學技術,1
電波天文學,1
電動力學,1
電動車系統整合,1
電極化學,1
電腦化維修管理,1
電腦在地質學之應用,1
電腦在環工上的應用廢水處理,1
電腦地圖學,1
電腦材料,1
電腦軟體應用,1
電腦製圖,1
電腦製圖與應用,1
電腦輔助規劃設計,1
電腦環工應用,1
電腦繪圖學,1
電磁地球物理探勘,1
電磁波測勘學,1
電磁測勘 震測資料處理,1
電磁測勘學,1
電漿處理技術,1
電漿觸媒重組,1
電機工程,1
電離層物理,1
預警系統,1
厭氣生物處理程序,1
厭氧生物復育地下水含氯有機物,1
厭氧消化,1
厭氧產氫,1
實用中文,1
實驗品質保証與管制,1
實驗高壓物理,1
實驗設計,1
對流及水文過程,1
構造地球物理學,1
構造地理,1
構造地震學,1
構造物理學,1
構造測地,1
漁業地理,1
漂沙,1
碳材,1
碳足跡與生命週期評估,1
碳循環,1
碳循環及動力學,1
磁力測勘學,1
磁性吸附材料合成,1
綠地環境設計,1
綠色生質能源,1
綠色材料水,1
綠色材料生物可分解材料之應用與處理,1
綠色材料污染防治材料,1
綠色材料驗證,1
綠色旅遊,1
綠色能源,1
綠色能源生產與應用,1
綠色能源技術,1
綠色能源科技,1
綠色氫能源,1
綠色資源與綠色材料開發,1
綠色製程,1
綠建築最佳化設計,1
綠能,1
綠能政策法規,1
網路英文,1
網路通訊,1
聚落地理,1
聚落發展與變遷,1
臺灣地理,1
臺灣區域氣候,1
與環境毒理,1
與薄膜過濾,1
蒙元史學,1
製程安全,1
製程安全分析,1
製程安全管理,1
製程研發與安全設計,1
製程監控,1
製漿造紙工程,1
語文表達,1
語言地理,1
遙測地質學,1
遙測自動判釋,1
遙測與土地變遷之整合,1
遙測與衛星影像分析,1
遙感探測學,1
颱風,1
颱風波浪,1
颱風雨帶結構與動力,1
颱風氣候統計,1
颱風動力,1
儀器分析實驗,1
儀器控制,1
劇烈天氣與中小尺度天氣現象,1
層序地層學,1
廠務管理,1
廢(污)水處理工程,1
廢水工程,1
廢水及自來水處理,1
廢水及廢棄物生物處理,1
廢水生物處理技術,1
廢水純水處理工程,1
廢水處理工程之規劃,1
廢水處理生物除氮,1
廢水處理生物單元設計規劃,1
廢水處理再利用,1
廢水處理技術開發,1
廢水處理系統設計,1
廢水處理設備,1
廢汙水生物處理系統,1
廢污水處理工程與設計,1
廢污水處理及實驗統計,1
廢氣及廢水處理,1
廢氣生物處理,1
廢氣處理工程,1
廢棄物,1
廢棄物生物毒性評估,1
廢棄物再利用,1
廢棄物再利用及資源化,1
廢棄物清理體系建置規劃,1
廢棄物處理工程,1
廢棄物處理與分析,1
廢棄物處理與再利用,1
廢棄物處理與資源化技術,1
廢棄物焚化,1
廢棄物資源化技術,1
廢棄物資源再生,1
廢棄物電漿氣化融熔技術,1
廢棄物管理,1
廢棄物管理及規劃,1
廢棄物檢測,1
影像處理,1
數位英語教學,1
數值分析與逆推,1
數值水槽,1
數值計算,1
數值模式,1
數值模擬和計算,1
數值模擬與同化,1
暴露評估,1
暴露與風險評估,1
暴露與健康風險評估,1
模式分析,1
模式計算,1
歐洲地理,1
潔淨能源技術,1
潮汐,1
熱卡計分析技術應用於化工製程安全,1
熱危害分析,1
熱處理,1
熱處理技術,1
熱傳與質傳學,1
熱傳學,1
衛星系統,1
衛星氣象學,1
衛星海洋學,1
衛星遙測在水文上的應用,1
衛星遙測海氣物,1
衛星遙測影像,1
複合金屬水處理,1
複變數函數論,1
調查污染物質對環境之影響,1
鋪面工程,1
震波測勘學,1
震波傳遞,1
震測地層,1
震測資料處理,1
震測模擬,1
震源力學,1
噪音及振動,1
噪音及振動控制,1
噪音振動防治,1
噪音處理工程,1
操作,1
整合性海岸管理,1
整治及模式模擬,1
整治復育,1
樹輪氣候與化學,1
機械工程,1
機械本質安全,1
機械安全,1
燃燒化學,1
燃燒控制,1
燃燒理論,1
輸砂行為,1
輻射安全,1
鋼筋混凝土設計,1
隧道火災,1
隨機相容機模式模擬,1
儲能系統設計,1
應用水文,1
應用地球科學,1
應用數學,1
檢測技術,1
濕地生物多樣性研究等,1
濕地與污水廠個人去除,1
濕對流動力,1
營建工程防災,1
營建材料,1
營建廢棄物回收再利用,1
營造安全,1
