Var1,Freq
聲樂教學法,3
鍵盤樂,3
薩克斯管,3
雙簧管演奏,3
繪畫修復,3
藝術,3
藝術心理學,3
藝術史學方法論,3
藝術與人文教材教法,3
20世紀音樂研究,2
二十世紀音樂,2
上低音號,2
大提琴教學,2
小號演奏,2
小號演奏教學,2
中西戲劇,2
中國文學戲劇,2
中國舞教學,2
中國繪畫,2
中國繪畫理論,2
文化創意產業,2
日文,2
木雕,2
水彩創作,2
主持,2
北管樂,2
古典戲曲,2
古琴,2
台灣音樂史,2
平面構成,2
幼兒音樂教學,2
打擊,2
民族音樂,2
合唱指揮法,2
合唱指導,2
多媒體藝術創作,2
有氧舞蹈,2
西方戲劇,2
西洋表演學,2
低音號教學,2
材料學,2
亞歷山大技巧,2
兒童樂隊,2
其他,2
弦樂文獻與作品,2
東方繪畫,2
東方藝術史,2
法國號演奏,2
肢體表演,2
肢體訓練,2
表演分析,2
表演藝術,2
長號演奏,2
室內樂研究,2
室內樂演奏教學,2
室內樂演奏與教學,2
待補,2
流行音樂,2
研究方法,2
研究法,2
美勞,2
美學與藝術哲學,2
音樂行政,2
音樂基礎,2
音樂教育哲學,2
音樂評論,2
音樂圖書館學,2
音樂劇,2
音樂賞析,2
原住民音樂,2
書法理論,2
書法藝術,2
書畫裝裱,2
特技,2
粉彩,2
配樂,2
偶戲,2
唱歌,2
國民小學藝術與人文教材教法,2
國際禮儀,2
混錄音工程,2
烹飪,2
現代水墨,2
現代美術史,2
理論與作曲,2
第二現代與媒體藝術論述,2
絃樂作品研究,2
造形藝術,2
造型藝術,2
創作理論,2
博物館行政,2
單簧管演奏教學,2
插畫,2
策展理論與實務,2
視覺藝術,2
視覺識別設計,2
評論,2
詞曲創作,2
傳統音樂,2
傳統戲曲表演,2
當代戲劇,2
當代藝術研究,2
當代藝術理論,2
當代藝術創作,2
義大利文,2
裝置,2
電子琴,2
電影理論,2
電影製作,2
電影藝術,2
歌唱教學,2
歌劇表演,2
歌劇舞台,2
漆器藝術,2
管弦樂團指揮,2
管樂文獻與作品,2
管樂團,2
管樂團指揮,2
綜合媒材,2
臺灣音樂史,2
舞台,2
舞台演出,2
舞台監督,2
舞蹈表演,2
舞蹈教學,2
舞蹈與科技,2
舞蹈編排,2
劇場行政,2
劇場表演,2
劇場設計,2
影視編劇,2
德文藝術歌曲,2
數位音樂創作,2
樂理,2
樂團,2
樂團合奏,2
樂團經營,2
樂團演奏,2
樂器學,2
編導,2
膠彩創作,2
複合媒材創作,2
複合媒體,2
複媒,2
器樂作品研究,2
燈光技術,2
獨立策展,2
鋼琴合作,2
鋼琴作品賞析,2
鋼琴室內樂,2
鋼琴教學研究,2
鋼琴獨奏,2
默劇,2
戲劇,2
戲劇批評,2
戲劇原理,2
戲劇教學,2
戲劇編劇,2
擊樂教學法,2
擊樂樂曲研究,2
爵士,2
爵士鋼琴,2
總譜彈奏,2
聲樂重唱,2
薩克斯風演奏,2
繪本創作,2
藝術行政與管理,2
藝術行銷,2
藝術治療,2
藝術教育史,2
藝術歌曲,2
鑄造,2
體適能,2
20世紀音樂理論與分析,1
2D/3D視覺設計,1
3D動畫,1
3D遊戲製作,1
3D電腦動畫,1
3D繪圖導論,1
C.I.S及V.I.S統籌設計規劃,1
Jazz Music,1
Lecoq表演方法,1
MIDI,1
MIDI與編曲軟體的教學應用,1
Trombone,1
一人一故事劇場,1
一版多色法,1
二十世紀鋼琴演奏及詮釋,1
人力資源,1
人物,1
十七世紀荷蘭藝術史,1
上低音號(主修),1
上低音號教學,1
上低音號演奏,1
口技,1
大陸表演藝術市場研究,1
大陸問題研究,1
大提琴個別課教學,1
大提琴教學與實務,1
大提琴演奏/教學,1
大提琴演奏教學,1
大提琴演奏與教學,1
大提琴演奏與教學法研究,1
大提琴獨奏,1
大鍵琴管風琴調音,1
女性(別)主義劇場,1
女性主義精神分析,1
女性主義藝術,1
女性藝術,1
小丑,1
小提琴(主修),1
小提琴及室內樂演奏教學,1
小提琴個別課,1
小提琴教學法,1
小提琴教學演奏,1
小提琴教學與實務,1
小提琴演奏及室內樂教學,1
小提琴演奏技巧,1
小提琴演奏法,1
小提琴演奏法教學,1
小提琴演奏教學,1
小提琴樂團片段研究,1
小號教學,1
小說,1
小說創作,1
山水,1
工筆,1
工筆畫,1
工筆畫佛像繪畫,1
工筆寫意花鳥,1
工藝,1
工藝教育,1
工藝設計,1
工藝創作,1
中日藝術交流,1
中外藝術歌曲及民謠等,1
中西音樂史,1
中西劇場史,1
中西藝術比較,1
中西藝術史,1
中西藝術理論與設計史,1
中國工藝美術,1
中國中古史,1
中國古典戲曲,1
中國古典戲劇,1
中國民族舞,1
中國近代美術,1
中國近現代藝術史,1
中國美術史Ⅰ,1
中國美術史及繪畫理論,1
中國美術史研究,1
中國美術理論,1
中國美學理論,1
中國書畫史,1
中國笛,1
中國通史,1
中國傳統繪畫理論研究,1
中國電影史,1
中國歷史,1
中國戲曲,1
中國戲劇及劇場史,1
中國繪畫理論研究,1
中提琴教學,1
中提琴教學與實務,1
中提琴演奏及教學,1
互動多媒體之整合,1
互動式多媒體設計Ⅰ,1
互動藝術,1
互動藝術創作,1
公民與社會,1
公共藝術及展覽策劃,1
公共藝術設計,1
公共藝術創作,1
公共藝術等文化觀察,1
分鏡設計,1
化妝設計,1
化妝與造型,1
天然漆畫,1
太極導引,1
巴洛克音樂,1
巴赫教會清唱劇中小號的研究,1
心理傳記,1
心理學,1
心靈電影賞析,1
手工紙科學,1
手風琴,1
手鼓即興教學,1
文山地方史,1
文化人類學,1
文化行政,1
文化空間經營,1
文化政策,1
文化理論,1
文化創意產業理論與實作,1
文化創意設計,1
文化資產保存修復,1
文化認同,1
文物修復,1
文物檢測,1
文物鑑賞,1
文書編輯,1
文創事業經營,1
文學,1
文學理論,1
日本近代美術,1
日本管樂發展,1
日本管樂歷史,1
木吉他,1
木吉他演奏,1
木笛演奏教學,1
木笛樂曲研討及詮釋分析,1
木管室內樂之演奏,1
木管演奏,1
比較社會政策,1
比較思想研究,1
比較美術史,1
比較憲法,1
比較戲劇,1
水彩及油畫,1
水彩表現,1
水墨人物,1
水墨人物寫生,1
水墨及複合媒材創作,1
水墨研習,1
水墨書畫創作,1
水墨書畫論述,1
水墨理論與水墨創作,1
水墨創作研究,1
水墨創作與理論研究,1
水墨畫表現技法,1
水墨畫創作研究,1
水墨筆創作,1
水墨裱褙Ⅰ,1
水墨膠彩創作,1
水墨繪畫,1
世界史,1
世界音樂文化,1
主持人,1
刊物編輯,1
包裝設計,1
北管樂合奏,1
卡通動畫製作,1
古典文學,1
古典水墨畫,1
古典吉他教學,1
古典吉他演奏,1
古典音樂領域之鋼琴演奏與教學,1
古典樂派音樂欣賞,1
古箏器樂教學,1
古樂,1
古鋼琴演奏,1
台灣文學,1
台灣近現代美術史,1
台灣美術,1
台灣美術研究,1
台灣音樂,1
台灣原住民文化,1
台灣原住民音樂,1
台灣當代音樂,1
台灣當代繪畫,1
台灣與基督宗教音樂,1
台灣劇場史,1
台灣擊樂史,1
史學理論,1
外國語文學,1
巨幅油彩壓克力研究與創作,1
平面,1
平面繪畫,1
幼兒音律教學,1
幼兒音樂,1
幼兒音樂欣賞,1
幼兒教育,1
打擊合奏,1
打擊樂表演,1
打擊樂團合作,1
打擊樂演奏,1
民俗藝術,1
民族音樂學方法論,1
民族音樂學簡史,1
生活美學,1
田野工作,1
石雕,1
立體造型,1
立體複媒,1
立體雕塑,1
交響樂團表演,1
交響樂團實務,1
企業識別設計,1
企劃行銷,1
企劃設計,1
企劃提案及劇本編寫,1
企劃與製作,1
先克分析法,1
印刷實務,1
各類打擊樂器及鋼琴,1
合成器,1
合奏排練技巧,1
合奏編曲,1
合唱文獻,1
合唱文獻研究,1
合唱文獻與作品研究,1
合唱方法,1
合唱音樂,1
合唱教育,1
合唱教學法,1
合唱教學與指揮,1
合聲,1
吉他彈奏,1
吉他編曲,1
地景藝術,1
多元文化研究,1
多元文化音樂教學法,1
多元文化教育,1
多元智能理論,1
多元輔助療法,1
多向度空間研究,1
多媒(體)材創作,1
多媒材創作,1
多媒體音樂教材設計,1
多媒體動畫設計,1
多媒體專案規劃與設計,1
多媒體教學,1
多媒體設計,1
多媒體創作,1
多媒體劇場,1
安寧服務,1
早期療育,1
曲式分析,1
曲式與分析,1
曲式與樂曲分析,1
曲學,1
有氧競技體操,1
考古美術,1
肌膚護理,1
色彩科學研究,1
色彩美學,1
色彩計畫,1
色彩理論,1
色彩與人生,1
色彩與造型設計,1
色彩調查與應用,1
行動藝術,1
行銷管理,1
行銷與廣告,1
西方音樂史,1
西方現代藝術史,1
西方當代藝術,1
西方戲劇理論,1
西方繪畫,1
西洋服裝史,1
西洋美學研究Ⅰ,1
西洋音樂,1
西洋音樂導論,1
西洋當代美術,1
西洋歌劇史,1
西洋劇場史,1
西洋寫實人體素描,1
西洋編劇學,1
西洋繪畫媒材創作,1
西畫工作室,1
西畫創作,1
伴奏演出與教學,1
伴奏與音樂指導,1
伴奏與音樂導,1
低音大提琴演奏,1
低音單簧演奏,1
低音提琴演奏,1
低音提琴演奏及教學,1
低音號演奏,1
低音管各別指導課,1
低音管演奏,1
低音管演奏及教學,1
低音管演奏教學,1
低音管演奏與教學,1
佛教思想,1
佛教藝術,1
佛像研究,1
佛學藝術僧人的研究,1
作曲專題,1
作曲理論,1
作曲與音樂理論,1
作曲與音樂理論教學,1
作曲與編曲,1
作品系列裝裱製作,1
作品研究,1
作品管理,1
即興,1
即興伴奏,1
即興表演,1
即興音樂,1
即興喜劇面具製作,1
即興演奏,1
希臘戲劇,1
形態學,1
形態學研究,1
技術統籌,1
技術繪圖,1
抒情女高音,1
李斯特鋼琴作品研究,1
材質與創作研究,1
秀導,1
系統音樂學,1
角色分析,1
角色設計,1
角色造形設計,1
言談分析,1
足球,1
身體文化,1
身體律動,1
身體機能與演奏,1
亞克力,1
亞歷山大技巧教師,1
京劇武功身段,1
京劇武功基本功,1
兒童音樂教育,1
兒童音樂教育原理,1
兒童音樂劇,1
兒童教育,1
兒童劇場,1
兒童戲劇教育,1
兒童藝術教育,1
和聲理論,1
和聲學及賞析,1
弦樂主修,1
弦樂曲目學,1
弦樂作品研究與風格詮釋,1
弦樂室內樂及合奏指導,1
弦樂研究,1
弦樂教學,1
弦樂教學法研究,1
弦樂教學相關課程,1
弦樂團之指導,1
弦樂管弦樂實務,1
弦樂維修,1
弦樂樂團教學研究,1
拉邦舞蹈學研究,1
明清書畫,1
服裝打版與製作,1
服裝立體剪裁,1
服裝設計表現能力,1
服裝造型與構成,1
服裝畫技法,1
東方美術,1
東方香學,1
東方書畫保存與修復,1
東方書畫修復,1
東方媒材,1
東方媒材繪畫,1
東方繪畫材料技法,1
東方繪畫與當代數位科技應用之研究,1
東西文化交流,1
東亞繪畫史,1
東亞藝術變遷與文化互動,1
板胡,1
油畫綜合媒材創作,1
法文語韻教學,1
法文藝術歌曲專研,1
法國文學—詩歌,1
法國號個別教學,1
法國號教學與實務,1
法國號演奏與教學,1
法國戲劇,1
法國藝術歌曲,1
法語教學,1
法語語音,1
法語語音法,1
泥塑,1
版畫玻璃紙漿,1
版畫基礎,1
直笛,1
知名藝人專題,1
知識管理,1
社區文化與藝術教育,1
社區與藝術教育,1
社區營造,1
社會政策分析與理論,1
空間敘事方法研究,1
空間設計實務,1
空間裝置研習Ⅰ,1
肢體,1
肢體引導開發,1
肢體喜劇,1
肢體潛能開發,1
肢體藝術美學,1
芭蕾舞,1
芳香療法,1
表(排)演,1
表?性藝術治療,1
表現技法,1
表達性藝術治療,1
表演方法,1
表演研究,1
表演訓練,1
表演基礎,1
表演教學,1
表演創作為研究,1
表演創意,1
表演開發與訓練,1
表演藝術文化生態,1
表演藝術生態,1
表演藝術行政管理,1
表演藝術評論,1
表演藝術概論,1
表演藝術與肢體開發,1
表演藝術賞析,1
近,1
近代東亞美術史,1
近代歐洲史,1
金屬工藝,1
金屬工藝創作,1
金屬造形Ⅰ,1
長笛合奏團,1
長笛教學法,1
長笛團體教學與合奏,1
長笛演奏碩士,1
長笛演奏與肢體開發,1
長笛演奏與教學,1
長期任職於古蹟修復研究已有24年的資歷亦長期推廣古蹟修復保存教學,1
長短笛演奏,1
長號教學法,1
長號演奏技巧,1
長號學與演奏,1
非具象繪畫,1
非洲古巴音樂,1
俄羅斯文化美術史,1
前衛劇場,1
南管樂合奏,1
宣克分析法,1
室內空間設計,1
室內音樂,1
室內設計,1
室內設計與實務,1
室內演奏及教學,1
室內樂及管絃樂作品應用與研究,1
室內樂曲目研討,1
室內樂作品研究,1
室內樂教學及演奏,1
室內樂教學法,1
室內樂演出及教學,1
室內樂演出暨教學,1
室內樂演出與教學,1
室內樂與大型樂團演奏/教學,1
屏東地區族群與文化,1
後台技術,1
後台管理,1
後現代之寫實繪畫,1
後現代主義理論及批判,1
後殖民論述等,1
後戲劇,1
指揮法教學,1
指揮等,1
活動主持,1
活動執行策劃,1
活動設計,1
流行音樂文化,1
流行音樂作曲編曲,1
流行音樂創意表演技巧,1
流行音樂發展,1
流行音樂概論,1
流行音樂製作,1
流行音樂應用,1
流行歌,1
流行歌唱,1
流行與爵士樂團演奏,1
流行編曲,1
炫技性,1
相聲,1
研究,1
研究?文寫作,1
研究指導,1
研究與教學,1
研究領域:室內樂,1
研究領域則側重漫畫迷文化,1
科技研究,1
紀錄片,1
美國藝術史,1
美術,1
美術教材教法,1
美術教育,1
美術資優及教材實務,1
美術學習評量,1
美術館,1
美感教育,1
美感教育專題研究,1
美學暨藝術學,1
美學與文學批評,1
美學與建築,1
英文,1
英日韓文編譯,1
英國及近現代藝術史,1
英語,1
計量經濟學,1
重奏室內樂及教學法,1
重唱,1
面具,1
音?教育,1
音效,1
音感訓練課程,1
音像藝術產業行銷,1
音樂心理治療,1
音樂史專題研究,1
音樂史學,1
音樂欣賞介紹,1
音樂欣賞法,1
音樂欣賞教學,1
音樂欣賞課程,1
音樂治療於安寧療護,1
音樂社會學,1
音樂律動教學,1
音樂相關理論,1
音樂相關領域,1
音樂研究方法論,1
音樂科技,1
音樂科教材教法,1
音樂科教學研究,1
音樂特效製造,1
音樂基本能力訓練,1
音樂推廣教育,1
音樂教材與教學法,1
音樂教育研究,1
音樂教育研究法,1
音樂教育哲學與實務,1
音樂教育理論與實務,1
音樂教育實習,1
音樂教學,1
音樂教學法研究,1
音樂教學通論,1
音樂理論—吉他,1
音樂理論教學,1
音樂理論教學法,1
音樂理論課程,1
音樂產業與行銷,1
音樂通識,1
音樂通識教學,1
音樂測驗與評量,1
音樂評量,1
音樂評論與寫作,1
音樂會策劃,1
音樂會舞臺監督,1
音樂概論,1
音樂資源利用與寫作,1
音樂演奏法,1
音樂管理,1
音樂與人文,1
音樂與品格教育,1
音樂與舞蹈,1
音樂製作人,1
音樂劇表演,1
音樂劇場,1
音樂劇演唱,1
音樂劇製作,1
音樂編曲,1
音樂賞析課程,1
音樂戲劇,1
音樂類集理論,1
音樂鑑賞,1
音聲醫學,1
音響及錄音工程,1
音響技術,1
音響學,1
風景淡彩表現,1
修復,1
個案工作,1
原住民音樂研究,1
原住民族音樂,1
原住民歌舞,1
奚琴,1
展示設計,1
展場設計,1
展覽空間及舞台設計,1
展覽策劃,1
旅遊健康管理,1
時尚造型,1
書法史論,1
書法研究,1
書法篆刻,1
書法篆刻創作與教學,1
書畫印藝術創作,1
書畫論,1
書畫藝術理論,1
書畫藝術創作論述,1
書畫鑑定,1
浪漫派音樂,1
浪漫派樂曲研究,1
消費行為研究,1
特殊教育,1
神劇,1
紙張劣化保存,1
素材與技法,1
素描-水墨技法,1
素描創作,1
素描-媒材應用,1
素描等,1
素描與複合媒材,1
配樂作曲編曲,1
配樂製作,1
配器與編曲法,1
高中美術,1
高級和聲學,1
高登音樂學習理論與運用,1
剪接,1
剪輯,1
動作擷取,1
動畫,1
動畫原理與創作Ⅰ,1
動畫創作,1
商品設計,1
商品設計開發與行銷,1
國小科學課程,1
國小音樂教學法,1
國中特教藝術與人文,1
國文,1
國畫花鳥創作,1
國畫傳統技法,1
國際比賽及舞台經驗,1
國際私法,1
國際事務,1
國際法,1
國際關係,1
國劇身段,1
國劇武功,1
國樂,1
基督教藝術史及其理論,1
基礎油畫,1
基礎表演,1
基礎素描,1
基礎設計,1
基礎造形教育,1
基礎製譜與電腦應用程式設計,1
基礎錄音技術,1
基礎攝影,1
專長鋼琴演奏,1
專案企劃及管理,1
專案管理,1
專業配音,1
專業歌唱,1
專輯,1
專題研究,1
專題策展與展覽規劃,1
專題講座:藝術與科技,1
崑曲,1
崑劇表演,1
彩色版畫,1
彩墨,1
彩墨創作,1
彩繪創作,1
排版和網頁視覺設計,1
排演基礎,1
排演實務,1
排練,1
敘事分析,1
教材教法,1
教育行政,1
教育研究方法論,1
教育實習,1
教育學程表演方法及創作性戲劇,1
教學法,1
教學芭蕾舞蹈伴奏,1
現/當代雕塑史,1
現代女性藝術家群像,1
現代小提琴及巴洛克小提琴,1
現代及後現代理論研究,1
現代主義與後現代主義,1
現代美學與評論,1
現代音樂史,1
現代音樂重奏,1
現代詞曲創作,1
現代與當代戲曲,1
現代舞技巧,1
現代舞蹈教學與創作,1
現代劇場,1
現代戲劇,1
現代戲劇創作方法,1
現代藝術,1
現代藝術研究,1
現當代台灣劇場研究,1
現當代藝術,1
現當代藝術賞析,1
理論,1
理論及劇本創作,1
理論與分析,1
瓷畫,1
畢業製作,1
眼動追蹤技術應用,1
笛,1
符號學,1
絃樂,1
絃樂(大提琴),1
絃樂合奏,1
絃樂作品與風格研究,1
絃樂團,1
莎士比亞,1
規劃與設計理論,1
設計表現技法,1
設計素描,1
設計理論,1
設計理論教學,1
設計概論,1
設計與構成,1
造形原理,1
造形藝術理論,1
造形藝術理論研究,1
造形藝術創作,1
造型,1
造型設計,1
造型學,1
陶版版畫,1
陶瓷文化史,1
陶瓷雕塑,1
陶瓷藝術,1
陶塑,1
創作方法學,1
創作教學,1
創作實踐,1
創作論述,1
創造力,1
創造力教育,1
創意思考,1
創意設計,1
勞動經濟學,1
博物館行銷,1
博物館教育,1
博物館就是劇場,1
博物館實務,1
博物館與藝術史,1
博物館學等,1
博物館觀眾,1
喜劇研究,1
單人表演,1
單輪車,1
單簧管教學,1
單簧管教學與研究,1
媒體與互動設計,1
媒體製作,1
媒體藝術,1
嵌入式系統,1
嵌畫,1
插畫敘事風格與解析,1
插畫與繪本,1
插畫繪本製作,1
揚琴,1
款識題跋,1
游泳,1
無伴奏合唱,1
琴弓修護,1
琴演奏,1
童書設計與製作,1
策展活動,1
策展實務,1
策展與藝評,1
策展學,1
策略行銷,1
絲竹室內樂,1
華語旋律聲調治療法,1
華語現當代戲劇及電影,1
虛擬實境設計,1
街舞,1
街舞指導,1
街舞教學,1
視訊工程,1
視覺,1
視覺文化藝術教育,1
視覺設計研究,1
視覺傳達,1
視覺影像設計,1
視覺藝術相關,1
視覺藝術創作,1
視覺藝術評論,1
視覺藝術概論,1
視覺藝術與社會,1
視覺識別系統,1
視覺識別設計規劃,1
詞曲創作人,1
詞曲創作教學,1
進階教材教法,1
鄉土音樂,1
集體,1
黑白攝影,1
傳統文化與流行設計,1
傳統布袋戲演師,1
傳統武術,1
傳統版畫,1
傳統書畫論述,1
傳統偶戲操作,1
傳統器樂,1
傳統戲曲,1
傳統戲曲名著選讀,1
傳統戲曲導演,1
傳統戲曲變革,1
奧福教學法,1
微型藝術創業,1
意大利文語韻,1
意象劇場,1
新媒體藝術創作,1
新觀念藝術,1
會話分析,1
當代水墨,1
當代西方音樂史,1
當代建築體系與設計,1
當代思潮中的音樂論述,1
當代音樂及作曲理論,1
當代音樂教育專題,1
當代展演設計思潮,1
當代書藝,1
當代策展,1
當代舞蹈,1
當代寫實繪畫研究,1
當代數位影像專題與製作,1
當代繪畫,1
當代繪畫創作理論與技法,1
當代藝術生態,1
當代藝術身體專題,1
當代藝術教育思潮,1
當代藝術理論專題研究,1
當代藝術創作研究,1
當代藝術創作與研究,1
當代藝術策展與研究,1
節目企劃,1
節目編排,1
節奏與節拍,1
節奏樂,1
節奏樂等,1
經典作品,1
義大利文音韻學,1
義大利傳統提琴製作,1
義文語音,1
義德法拉丁文教學演唱,1
腳本企畫,1
詩班伴奏,1
資訊融入教學,1
跨文化表演之政治與美學,1
跨文化劇場,1
跨界音樂藝術製作,1
跨媒體表演,1
跨領域設計特論,1
跨領域實務,1
跨領域藝術研究,1
跨領域藝術教育,1
跨領域藝術創作,1
運動舞蹈,1
道具製作,1
達克羅士教學法,1
釉藥,1
釉藥配製,1
鈴木教學法,1
電子音樂,1
電子書製作,1
電子琴伴奏,1
電吉他,1
電吉他演奏,1
電玩學,1
電視,1
電視音效,1
電視節目主持,1
電視節目製作,1
電視編劇實務,1
電腦立體動畫,1
電腦在音樂教育上的應用,1
電腦科技於藝術教育,1
電腦音樂教學,1
電腦輔助服裝設計,1
電腦輔助音樂教學,1
電腦輔助設計軟體Ⅰ,1
電腦繪圖視覺設計,1
電影文學,1
電影批評,1
電影表演,1
電影研究,1
電影音樂分析,1
電影特效製作,1
電影配樂分析與創作,1
電影配樂概論,1
電影配樂製作,1
電影電視場景,1
電影編劇導演,1
飾品設計,1
嘉義地方美術發展史,1
圖形視覺感知研究,1
圖像資訊設計,1
團務營運,1
實驗水墨創作研究,1
對位法及寫作,1
構成,1
構成-素描,1
歌手,1
歌曲,1
歌曲創作,1
歌曲製作,1
歌唱技巧,1
歌唱技巧研究,1
歌唱技巧訓練,1
歌唱的藝術,1
歌唱詮釋指導,1
歌劇/音樂劇導演與舞台運用,1
歌劇史,1
歌劇作品,1
歌劇教學演唱,1
歌劇聆賞解,1
歌劇演唱教學等,1
歌劇舞台動作,1
歌劇導演,1
演出實務,1
演奏行為探討,1
演奏法,1
演奏表演藝術,1
演奏探討,1
演奏教學,1
演奏與理論之結合,1
演員藝術語言,1
演唱技巧教學,1
演唱風格概論,1
演唱歌劇,1
演唱與教學,1
演戲,1
漫畫創作,1
管弦樂,1
管弦樂片段,1
管弦樂作品研究,1
管弦樂法,1
管弦樂指揮法與作品研究,1
管弦樂團之鋼琴部分,1
管弦樂團暨合唱團指揮,1
管弦樂演奏,1
管風琴教學,1
管理,1
管理—管理理論及思想,1
管絃樂合奏,1
管絃樂曲目,1
管絃樂作品研究,1
管絃樂指揮法,1
管絃樂指揮與研究,1
管絃樂音樂片段指導,1
管絃樂團指揮,1
管絃樂團訓練,1
管絃樂團演奏訓練,1
管絃樂演奏實務,1
管樂(法國號),1
管樂及管弦樂指揮,1
管樂合奏指揮,1
管樂曲目學,1
管樂教室,1
管樂教學,1
管樂教學法,1
管樂理論課程,1
管樂演奏,1
管樂管弦樂片段,1
綜合造形,1
綜合造型,1
綜合媒材創作,1
綜合媒體創作,1
網路與通訊,1
臺北地方史,1
臺灣史,1
臺灣民歌,1
臺灣美術史,1
臺灣原住民藝術,1
臺灣書畫,1
臺灣傳統戲曲研究,1
臺灣當代劇場,1
臺灣戲劇及劇場史研討,1
舞台化妝,1
舞台佈景,1
舞台服裝,1
舞台表演與律動,1
舞台美術,1
舞台道具設計與製作,1
舞台管理,1
舞台戲劇,1
舞台戲劇表演,1
舞台藝術,1
舞曲在鋼琴作品中的探討,1
舞者的聲音訓練,1
舞臺,1
舞臺表演,1
舞臺設計,1
舞踏,1
舞蹈史學,1
舞蹈社會學,1
舞蹈音樂,1
舞蹈創作與技巧,1
舞蹈評論,1
舞蹈編創,1
舞蹈編舞,1
