Var1,Freq
工業檢測,2
中文資訊處理,2
互動多媒體,2
分析,2
分散式處理,2
分散式運算,2
分散式演算法,2
天線設計,2
代理人軟體工程,2
平行分散式系統,2
平行程式設計,2
平行編譯器,2
生醫信號處理,2
光電元件,2
光學網路,2
光纖網路,2
地理資訊系統,2
多媒體內容分析,2
多媒體安全與保護,2
多媒體計算,2
多媒體程式設計,2
多媒體資料壓縮,2
多媒體資訊安全,2
老人長期照護概論,2
自我穩定系統,2
自動光學檢測,2
自動推理,2
自然語言,2
估測理論,2
位基服務,2
系統工程,2
系統分析設計,2
系統生物學,2
系統建置,2
系統軟體,2
系統單晶片,2
系統程式設計,2
系統模擬,2
系統模擬與分析,2
奈米生醫材料,2
定位導航,2
服務導向架構,2
物件導向,2
物聯網應用,2
知識庫系統,2
社交網路,2
社群網路分析,2
柔性計算,2
科技法律,2
英文文法,2
英文寫作,2
計算科學,2
計算智慧,2
計算機,2
計算機架構,2
計算機科學,2
計算機組織與結構,2
計算機處理,2
計算機程式設計,2
個人行動通訊,2
個人通訊服務,2
家庭網路,2
容錯計算機系統,2
射頻積體電路設計,2
展頻通訊,2
效能分析,2
時間序列分析,2
格網運算,2
浮水印,2
偏微分方程,2
商業智慧,2
推薦系統,2
敏捷方法,2
組合最佳化,2
組合語言,2
統計,2
統計分析,2
統計學,2
軟硬體共同設計,2
軟體品質管理,2
軟體流程改善,2
軟體專案管理,2
軟體開發,2
通訊協定設計,2
單晶片系統設計,2
單晶片設計,2
單晶片微電腦,2
嵌入式作業系統,2
嵌入式系統設計與應用,2
嵌入式系統整合,2
普通物理,2
普適計算,2
智慧系統,2
智慧型機器人,2
智慧計算,2
最佳化問題,2
無線行動通訊,2
無線通信,2
無線通訊系統,2
硬體設計,2
程式語言設計,2
程式語言邏輯,2
視訊分析,2
視訊分析與通訊,2
視訊編碼,2
視覺密碼,2
視覺密碼學,2
視覺設計,2
量子密碼,2
量子密碼學,2
雲端系統發展,2
微波通訊系統,2
微處理器,2
微處理機系統設計,2
微處理機設計與應用,2
微電子,2
微電腦控制,2
感測器,2
腦機介面,2
資料庫偏愛查詢,2
資料庫理論,2
資料探索,2
資訊工程—計算機結構,2
資訊安全管理,2
資訊系統設計,2
資訊科技,2
資訊科技管理,2
資訊理論,2
資訊視覺化,2
資訊管理系統,2
資通安全,2
遊戲設計,2
電子,2
電子工程,2
電子設計自動化,2
電子電機工程—自動控制,2
電信網路,2
電腦科學,2
電腦密碼學,2
電腦軟硬體實務,2
電腦通訊,2
電腦程式與統計分析,2
電腦視覺與影像處理,2
電腦網路技術,2
電腦網路通訊,2
電腦輔助設計,2
電腦模擬,2
電腦繪圖與動畫,2
電腦繪圖學,2
電路設計,2
電磁學,2
電機,2
電機控制,2
圖型辨識,2
圖論演算法,2
圖論與組合最佳化,2
圖學演算法,2
演算法分析與設計,2
網站設計,2
網路QoS,2
網路多媒體應用,2
網路安全管理,2
網路行銷,2
網路系統,2
網路服務,2
網路效能分析,2
網路規劃管理,2
網路規劃與管理,2
網路資訊系統,2
網路管理與應用,2
網際資料庫應用,2
網際網路通訊協定,2
網際網路程式設計,2
網際網路電話,2
遠距教學,2
影像/視訊壓縮,2
影像與語音處理,2
影像編碼,2
數位人文,2
數位多媒體,2
數位行銷,2
數位浮水印技術,2
數位資訊傳輸,2
數位電視,2
數位電視系統,2
數位學習系統,2
數學教育,2
模式識別,2
模糊控制,2
線通訊,2
編譯器設計,2
衛星通訊,2
適應性訊號處理,2
機器人,2
積體電路設計自動化,2
遺傳演算法,2
隨機演算法,2
儲存系統,2
應用密碼學,2
賽局理論,2
叢集計算,2
醫療資訊,2
醫療影像處理,2
邏輯合成與最佳化,2
2D/3D輔助繪圖,1
2D動畫,1
2nd Life,1
3D,1
3D立體技術,1
3D立體影像,1
3D表面成影,1
3D動畫,1
3D虛擬世界,1
3D虛擬實境,1
3D遊戲引擎設計,1
3D遊戲設計,1
3D電腦動畫,1
3D電腦視覺及圖形辨識,1
3D圖形應用,1
3D模型檢索,1
5G/4G/LTE/LTE-A行動通訊網路,1
5G與SDN+IoT+Big Data analytics,1
AdHoc網絡等,1
Android手機,1
Android程式設計,1
Android應用,1
APP 開發,1
APP手機程式設計,1
APP設計積體電路,1
APP程式,1
app程式設計,1
ASIC/FPGA設計,1
C,1
C++程式語言,1
CAD/CAM,1
CAD設計,1
CAI,1
CCNA,1
CIS企畫設計,1
CMMI,1
Computer Algorithms,1
Computer Architectures,1
CPLD/FPGA,1
CPLD數位電路設計,1
CRM,1
Data Analytics,1
DATA ENGINEERING,1
DNA生物計算,1
DSP,1
DSP-Based 應用,1
DSP實務應用,1
DSP應用,1
Easy Language,1
ECG及步態訊號分析,1
ERP/ERPII,1
ERP專案管理,1
E化學習,1
FPGA,1
FPGA設計,1
FPGA設計實務,1
FPGA晶片設計,1
GIS程式設計,1
GPGPU,1
GPRS及CDMA2000等微波射頻,1
GPS,1
GPS全球衛星定位,1
GPU平行計算,1
GPU計算,1
Graph Theory,1
Grouped Photon Mapping,1
high-speed networks,1
HTML跨平台程式設計,1
ICT 技術之運用,1
IC卡安全,1
IC設計,1
IＣ設計,1
IC晶片設計,1
IoT通訊感測技術,1
IoT開發,1
IP,1
IPTV,1
IPV6,1
Java,1
Java手機程式設計,1
JAVA技術,1
JAVA程式設計,1
JAVA程式應用實務,1
Linux 系統,1
Linux作業系統,1
Linux作業系統實務,1
Linux程式設計,1
Linux視窗軟體設計,1
Linux管理實務,1
LoRa,1
Low Power 系統,1
Machine Learning,1
MEMS小型微波元件,1
MIMO技術,1
Mobile Multimedia Networks,1
Moodle 系統,1
MPEG音訊編碼,1
ＮＢ及手機的ＲＭＡ,1
NET資料庫程式設計,1
NET網頁程式設計,1
NFC/RFID應用,1
NoSQL分散式資料庫,1
NPR動畫合成,1
Office軟體,1
Operation System等,1
OS核心,1
P2P,1
P2P系統,1
P2P網路,1
Parallel Program,1
peer-to-peer systems,1
PZP網路架構,1
RFID/嵌入式系統,1
RFID安全,1
RFID技術應用,1
RFID系統,1
RFID定位追蹤,1
RFID等,1
RFID概論,1
RFID應用,1
Scripting程式語言,1
SDN技術,1
SEARCH ENGINE,1
SOA,1
SOC,1
SOC/ESL設計,1
SoC於聲機資電跨領域整合應用,1
SoC設計,1
SOC軟體設計,1
SOC嵌入系統設計,1
SOPC系統設計,1
swift,1
TCP,1
TCP/IP網路協定,1
Text Classification,1
UML系統分析與設計,1
unix,1
Unix﹑網際網路﹑應用軟體,1
UNIX作業系統,1
Unix系統管理,1
Verilog程式設計,1
VIOP,1
Visual C++程式設計,1
VLSI Testing,1
VLSI-EDA,1
VLSI晶片設計,1
VLSI演算法設計,1
vmware操作與規劃,1
VoIP,1
WDM光波網路,1
WDM光學網路,1
WDM網路,1
Web 2.0,1
Web 技術,1
Web3D,1
Web人工智慧及巨量資料技術,1
Web技術軟體工程,1
Web系統設計,1
Web資料探勘,1
WiFi無線網路,1
Wi-Fi應用,1
WINDOWS NT網路作業系,1
wins核心程式開發設計,1
Wireless Communication,1
Wireless Networks,1
WWW,1
WWW技術,1
XML Web程式設計,1
XML 技術與應用,1
一般外科學,1
人力資源,1
人力資源發展,1
人力資源管理,1
人工智慧-包括類神經網路,1
人工智慧在教育上之應用,1
人工智慧技術應用,1
人工智慧金融交易系統,1
人工智慧控制,1
人工智慧教育應用,1
人工智慧機器人,1
人工智慧應用,1
人際溝通,1
人機互動(HCI),1
人機互動及擴增,1
人機互動技術,1
人機互動設計,1
人機介面系統整合,1
入侵偵測,1
三D模型重建,1
三維量測與重建,1
三維積體電路系統設計,1
下世代網際網路,1
口語處理,1
口譯,1
大一國文,1
大氣物理,1
大氣物理學,1
大氣遙測,1
大氣輻射,1
大數據系統及分析技術,1
小波理論,1
小波轉換及應用,1
小腦模型控制器,1
工作流程,1
工程科技,1
工程教育,1
工業安全,1
工業自動化應用,1
工業教育,1
工業設計,1
工業電子學,1
不定推理,1
不等式,1
不斷電電源系統,1
中文,1
中文數位內容典藏,1
中文閱讀與鑑賞,1
中國文學,1
中國文學欣賞,1
中國史,1
中等學校數學教育,1
中華民國憲法及立國精神,1
中醫輔助診斷,1
云端運算,1
互動多媒體設計,1
互動多媒體應用,1
互動式分散系統模擬,1
互動式多媒體及遊戲,1
互動式娛樂系統,1
互動式微控應用,1
互動式網站設計,1
互動式數位視訊,1
互動媒體技術,1
互連結網路,1
互連網路最佳化,1
介面應用,1
內容中心網路(CCN),1
內涵式影像檢索,1
內嵌式系統,1
公民環保教育,1
公開金鑰,1
公開金鑰基礎建設(PKI),1
公開金鑰密碼系統,1
公衛政策電腦模擬複雜網絡分析,1
分子計算,1
分佈式處理,1
分析以及其於智慧型手機之應用,1
分波多工網路,1
分散式及平行系統,1
分散式多媒體系統,1
分散式多媒體網路技術,1
分散式系統Distributed,1
分散式計算理論,1
分散式程式語言,1
分散式資料庫,1
分散式模擬系統,1
分散系統,1
分群式電腦計,1
分群法,1
分類演算法,1
化合物,1
天線工程,1
太空科學,1
太陽光電系統,1
太陽能發電系統,1
太陽能電池,1
心臟醫學,1
手持式行動裝置應用系統開發,1
手持式裝置之應用與趨勢,1
手持式裝置多媒體系統,1
手持穿戴裝置行動計算,1
手持嵌入式系統,1
手持裝置,1
手持裝置程式入門,1
手持裝置應用系統設計,1
手機維修,1
文化人類學,1
文化創意設計,1
文本情緒分析與意見探勘,1
文件/資料探勘,1
文件分析與處理,1
文件分類,1
文件探勘,1
文件摘要,1
文字情緒辨識,1
文字辨認技術,1
文書處理,1
文學批評,1
文獻探勘,1
水腫,1
代理人系統,1
代理人網路軟體,1
代理程式技術,1
代數與統計分析,1
加速器物理,1
半導體,1
半導體元件物理,1
半導體光學,1
半導體技術,1
半導體物理,1
半導體設備控制,1
半導體雷射物理,1
半導體製程網路監控,1
半導體製程與元件模擬,1
半導體模擬,1
古典小說,1
古典文學,1
古典吉他演奏,1
古典音樂欣賞,1
句法學,1
可重組式計算,1
可重組系統設計,1
可重組系統雛型,1
可重組計算系統架構,1
可程式化電路設計,1
可編程矽智產設計,1
可調適系統,1
可適性信號處理,1
可靠度分析,1
可攜式生理監視系統,1
可攜式產品規劃,1
可攜式嵌入式系統,1
可攜式醫學電子儀器,1
可攜穿戴式裝置感測應用,1
台灣史,1
台灣共通語言,1
台灣宗教與信仰,1
台灣社會與文化,1
台灣氣候變異,1
外差干涉技術,1
巨量資料分析及應用,1
巨量資料計算,1
巨量資料演算法,1
巨量資料管理,1
巨量資料與社群運算,1
平行分散式計算,1
平行分散系統,1
平行及分散式系統,1
平行及分散式計算,1
平行系統,1
平行理論,1
平行處理影像處理,1
平行暨分散式計算,1
平行暨容錯處理,1
平行演算法,1
平行與分散式處理 (MPI/OPENMP/CUDA),1
平行與分散計算高效能計算,1
平行編譯,1
平面顯示器,1
平面顯示器設計與開發,1
幼兒國音,1
本土語言處理,1
正規化概念分析,1
正規方法,1
正規驗證,1
民主與憲政發展,1
生心理量測與群眾外包,1
生物化學,1
生物文獻探勘,1
生物計量,1
生物特徵辨識,1
生物啟發計算,1
生物統計,1
生物途徑探勘,1
生物晶片與半導體元件,1
生物資訊之智慧型最佳化演算法及其應用,1
生物資訊分析,1
生物資訊系統管理,1
生物資訊學,1
生物資訊應用,1
生物與金融計算,1
生物檢測技術開發,1
生物醫療與資訊管理,1
生活化學,1
生涯規畫,1
生理訊號處理,1
生產排程,1
生產管理,1
生產與作業管理,1
生醫,1
生醫文本探勘,1
生醫訊號及影像處理,1
生醫訊號多變數分析,1
生醫資訊,1
生醫資訊探勘,1
生醫影像,1
生醫影像分析,1
生醫影像處理,1
生醫離子感測器,1
田野調查,1
立體視訊,1
立體視覺,1
交換式電源供應器設計,1
交響樂團與數位應用,1
企畫書寫作,1
企業倫理與經營,1
企業商業智慧,1
企業資訊網路,1
企業資源規劃,1
企業資源規劃(ERP),1
企業電子化,1
企業網路規劃,1
企業導引3D產品模型工業設計,1
企業應用軟體,1
光交換器設計,1
光波分割多工網路,1
光接取網路,1
光通訊,1
光通訊元件設計,1
光通訊與編碼技術,1
光電子學,1
光電工程,1
光電系統,1
光電系統開發,1
光電通訊,1
光電檢測,1
光學訊號處理,1
光纖協定,1
光纖通訊(網路)技術,1
光纖通訊微算機應用,1
光纖網路通訊系統,1
光邏輯閘,1
全文檢索,1
全偏極合成孔徑雷達,1
共焦顯微斷層影像技術,1
刑事訴訟法,1
同步多媒體,1
同儕式網路,1
同儕系統,1
同儕運算,1
同儕網路系統,1
地區發展管理,1
地球物理,1
地球科學,1
多工光纖網路,1
多元文化,1
多目標最佳化,1
多目標最佳化與應用,1
多重擷取網路,1
多核心同步運算,1
多核心即時排程演算法,1
多核心計算架構,1
多執行緒架構,1
多處理器平行架構,1
多處理器繞送,1
多媒體﹑人因工程﹑資訊安全,1
多媒體人機互動系統,1
多媒體互動裝置研究開發,1
多媒體內容分析與檢索,1
多媒體內容檢索分析,1
多媒體及電腦圖學晶片系統設計,1
多媒體巨量資料分析,1
多媒體平台應用,1
多媒體合成及擷取之原理與技術,1
多媒體安全技術,1
多媒體串流,1
多媒體串流應用,1
多媒體技術與應用,1
多媒體系統計算機網路,1
多媒體系統通訊,1
多媒體系統與安全,1
多媒體系統與音樂合成,1
多媒體訊號分析,1
多媒體探勘,1
多媒體處理和串流技術,1
多媒體通信系統,1
多媒體通訊安全,1
多媒體發展系統,1
多媒體資料保護,1
多媒體資料庫系統,1
多媒體資料處理,1
多媒體資料通訊,1
多媒體資訊分析處理與應用設計,1
多媒體遊戲設計,1
多媒體實作,1
多媒體網頁設計﹑物件導向程式﹑網際網路,1
多媒體網站,1
多媒體網絡,1
多媒體網路系統,1
多媒體網路應用系統,1
多媒體製作,1
多媒體製作與應用,1
多媒體遠距教學,1
多媒體影音串流,1
多媒體影像處理,1
多媒體影像編輯製作,1
多媒體數位內容設計,1
多媒體數據分析與串流,1
多媒體整合,1
多媒體整合應用,1
多媒體壓縮,1
多媒體應用設計,1
多媒體檢索技術,1
多層式網路設計,1
多模態視覺數據分析,1
多機器人控制,1
多點跳躍式無線網路,1
多變量數據分析,1
存貨管理,1
安全工程,1
安全式資訊系統,1
安全關鍵計算,1
有限模型理論,1
有線/無線網路,1
有線電視,1
灰色系統,1
自由軟體,1
自我建構式模糊類神經網路,1
自動化應用導向積體電路設計,1
自動控制系統,1
自動推理與模型建構,1
自動推論,1
自動語音辨識,1
自動機理論,1
自動識別,1
自然科學,1
自然科學與科技概論,1
自然科學與環境教育,1
自然語言處理技術與工具概論,1
自然語言與語音處理,1
自體免疫性腎絲球腎炎,1
色彩科學,1
行車資通訊系統,1
行政管理,1
行動App,1
行動Apps開發,1
行動代理程式,1
行動定位,1
行動計算及網路,1
行動計算與無線網路,1
行動商務,1
行動終端應用,1
行動軟體,1
行動軟體開發,1
行動通信,1
行動通信系統,1
行動通訊技術,1
行動通訊網整合應用,1
行動通訊與系統,1
行動通訊與雲端服務,1
行動嵌入式系統,1
行動無線感測網路,1
行動裝置App研究開發,1
行動裝置互動系統設計,1
行動裝置程式開發,1
行動裝置應用程式,1
行動資料探勘,1
行動電話,1
行動網路設計與分析,1
行動網路應用,1
行動網際網路技術與應用,1
行動與分散式計算,1
行動與普及計算,1
行動學習,1
行動導覽,1
行動隨意式網路,1
行動應用,1
行動應用平台,1
行動應用普適計算,1
行動應用程式設計,1
行銷策略資訊系統,1
西洋文學,1
西洋音樂史,1
串流資料管理,1
估計與偵測理論,1
伺服馬達控制,1
伺服器作業系統管理,1
伺服器架設與管理,1
伺服器管理,1
位系統測試,1
低功率,1
低功率系統,1
低功率系統設計,1
低功率嵌入式系統,1
低功率超大型積體電路設計,1
作業系統設計與製作,1
作業系統實務,1
作業系統導論,1
作業研究,1
冷凍空調,1
助聽器及人工電子耳的訊號處理,1
即時軟體系統設計,1
即時嵌入式系統,1
即時監視系統,1
即時網路模擬,1
宋詞,1
形式驗證,1
志願計算,1
快閃記憶體,1
快閃記憶體儲存系統,1
快速演算法,1
快速演算法設計,1
快速演算法開發,1
技檢輔導,1
決策支援,1
決策支援系統,1
決策支援系統 資料探勘 人工智慧 專家系統 程式設計,1
決策科學,1
決策智慧,1
系統分析規劃,1
系統可靠度分析,1
系統安全,1
系統效能分析,1
系統效能評估,1
系統理論及數位內容,1
系統規劃管理,1
系統設計分析,1
系統晶片電子系統設計方法,1
系統最佳化,1
系統開發與程式設計,1
系統管理實務,1
系統與混沌電路模擬,1
系統與網路安全,1
系統與網路管理,1
系統整合企劃,1
系統優化,1
角色設計,1
貝氏分析,1
足球,1
身分認證,1
車內無線通訊,1
車載行動網路,1
車載通訊,1
車載資訊系統,1
車載資通訊應用與設計,1
車載影像處理,1
車輛路由,1
車輛網路,1
車聯網,1
防救災資訊系統,1
並行計算,1
使用者人機介面,1
使用者介面,1
使用者經驗設計(UXD),1
例外處理設計,1
供應鏈管理,1
兒童文學,1
協力式計算,1
卷積神經網路,1
固定點理,1
奇異擾動系統,1
奈米光電元件,1
奈米材料,1
奈米發電元件,1
奈米精密定位控制,1
定位技術,1
服務品質保證,1
服務計算,1
服務導向工程,1
服務導向系統,1
服務導向運算,1
服裝設計,1
泌尿科學,1
波浪力學,1
波浪運動,1
物件設計,1
物件導向式設計,1
物件導向系統,1
物件導向計算,1
物件導向軟體,1
物件導向程式語言,1
物料管理,1
物理化學,1
物理系統模擬等,1
物理應用,1
物聯網技術應用,1
物聯網通訊平台,1
物聯網傳輸可靠度,1
物聯網概論,1
物聯網路由,1
物聯網暨雲端應用,1
物聯網與大數據分析,1
物聯網與感測網路,1
物聯網應用系統,1
知識及資料工程,1
知識表示法,1
知識發掘,1
知識管理系統,1
知識與經驗移轉技術,1
社交計算,1
社交網站,1
社會服務,1
社會運算,1
社會網絡分析,1
社群探勘,1
社群媒體資料分析,1
社群網絡,1
空拍鏡頭意境表達,1
空間查詢,1
糾錯碼,1
股市波動預測,1
表面參數化及操作,1
近似演算法,1
金融科技,1
金融計算,1
長期照護,1
門禁系統,1
阻抗控制,1
非同步電路設計自動化,1
非相片寫實繪圖,1
非線性分析,1
非線性剪接,1
非線性動力分析,1
非線性控制,1
非線性規劃,1
俗文學,1
保全監控系統,1
信息安全,1
信息融合,1
信號/影像處理,1
信號分析,1
信號處理資訊工程,1
信號與電路設計,1
信號與影像處理,1
前瞻視覺應用,1
品質保證,1
品質管理,1
型別辨識,1
型態影像學,1
客服,1
室內定位,1
室內定位應用,1
室內配線,1
封包分類,1
封包分類入侵偵測,1
建築人文與藝術,1
急慢性腎衰竭,1
指紋辨識,1
政治發展研究,1
政治學,1
故事創作,1
派翠網路模式與效能分析,1
流行病學,1
流程程式與雲端計算,1
研究法,1
科技政策,1
科技英文,1
科技倫理,1
科技產業分析,1
科技概論,1
科技管理,1
科技融入教學,1
科學史哲概述,1
科學視算,1
科學視覺化,1
科學顯像,1
穿戴式計算,1
美術教育史,1
英文,1
英文文法和閱讀,1
英文音標和發音,1
英文寫作教學,1
英文閱讀,1
英文閱讀教學,1
英文聽力,1
英文聽講,1
英美,1
英美文化研究,1
英美文學,1
英語教學科技,1
英語會話,1
英語翻譯,1
計畫管理,1
計量與統計方法專題,1
計算分子生物學,1
計算免疫學,1
計算系統生物,1
計算物理,1
計算型智慧,1
計算美學,1
計算蛋白質體學,1
計算幾何學,1
計算智慧與柔性計算應用,1
計算認知過程,1
計算語言學,1
計算學理論,1
計算機工程,1
計算機安全,1
計算機系統結構,1
計算機系統模擬運算,1
計算機效能評估與最佳化,1
計算機軟硬體應用,1
計算機硬體設計,1
計算機程式,1
計算機結構容錯計算通訊系統,1
計算機概論與程式設計,1
計算機算術電路,1
計算機算術電路架構與設計,1
計算機算術與VLSI設計,1
計算機網路及分散式系統,1
計算機與軟體工程,1
計算機與網路安全,1
計算機輔助驗證,1
計算機導論,1
負載分佈演算法,1
負載平衡,1
重整工程,1
音訊及影像系統設計,1
音訊資訊檢索,1
音樂分析與檢索,1
音樂欣賞,1
音樂訊號處理,1
音樂處理,1
音樂資訊擷取,1
音頻信號處理,1
音韻學,1
飛行機器人與無人機設計,1
個人通訊,1
個人通訊系統,1
個人通訊服務網路,1
個人通訊網路,1
個人資料保護,1
候伺理論,1
哲學與人生,1
唐詩,1
套裝軟體應用,1
家用網路,1
家庭監控系統應用,1
容錯系統,1
容錯系統架構設計,1
容錯處理,1
容錯機制,1
射頻頻率合成器,1
悅趣化學習與泛在學習,1
效益評估,1
效能評估,1
時空資料探勘,1
時間延遲控制,1
核磁共振影像及頻譜,1
核醫心血管造影,1
核醫腦神經造影,1
格網計算,1
格網與叢集系統,1
氣候變遷,1
浮水印技術,1
海事資訊科技與管理,1
海洋工程,1
海洋汙染擴散,1
海洋災害與防護,1
海洋科學,1
海洋動力學,1
消費性電子,1
消費性電子產品,1
消費者行為,1
烏克麗麗演奏,1
班級經營,1
真空技術及半導體設備,1
矩陣計算,1
神經認知腦機界面,1
紋理分析,1
能源感知行動計算與網路,1
航空工程,1
草木染創作,1
訊息理論,1
訊源與通道整合,1
訊號/視訊處理,1
訊號/影像處理,1
訊號偵測與估測,1
訊號設計,1
訊號與系統,1
訊號與圖像處理,1
記憶體,1
記憶體系統設計,1
記憶體程序管理,1
財務計算,1
財務管理,1
財產法,1
退火神經網路,1
逆向工程,1
馬達及機器人手臂控制,1
高可得性之未來網路,1
高性能計算,1
高科技產業分析,1
高效能低功率多核心系統,1
高效能計算機結構,1
高效能運算,1
高能物理,1
高動態範圍影像處理,1
高速USB介面設計,1
高速交換器及路由器,1
高速電腦通訊,1
高速電腦網路,1
高等數位訊號處理,1
高解析度電視設計,1
高頻通信,1
高頻傳輸線設計,1
高頻雷達觀測,1
高頻電子構裝技術,1
高頻電路設計,1
高頻電磁模擬軟體實務,1
健康休閒管理,1
動畫後製,1
動畫設計概論,1
動畫設計與製作,1
動畫模擬,1
動態二進制優化系統,1
動態物體影像偵測與追尋,1
動態網頁程式設計,1
區域多點分配系統,1
區域網路,1
區塊鏈與智能合約應用,1
參數式小腦模型控制器,1
商用英文書信,1
商品企劃與行銷,1
商品攝影,1
商套軟體,1
商務英文,1
商務談判,1
商業系統分析,1
商業套裝軟體,1
商業軟體應用,1
商業程序與工作流程系統,1
商業電子化,1
問題解決方法,1
國音學,1
國家現代,1
國語文教學,1
國際政治,1
國際商務,1
基因演算法則,1
基因演算法等,1
基因調控網路,1
基礎英文,1
基礎筆譯,1
基礎電學,1
密碼分析,1
密碼系統,1
密碼學理論,1
專有名詞辨識,1
專利實務,1
專業英文,1
專業證照輔導,1
專題研討,1
專題製作,1
強健控制,1
強健塑模,1
